Cell Name,Pin name,Direction,Max Transition,Area,Function,Leakage Power,Max_Cap,Input Transition Fall,Input Transition Rise,Output Capacitance Fall,Output Capacitance Rise,Delay Fall,Delay Rise,Delay Value Fall,Delay Value Rise,Max Pin Delay Fall,Max Pin Delay Rise
sky130_fd_sc_hd__o311a_4,"['A1', 'A2', 'A3', 'B1', 'C1', 'X']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.505643]",21.2704,(A1&B1&C1)|(A2&B1&C1)|(A3&B1&C1),0.007044331,"[0.004425, 0.004324, 0.004444, 0.004455, 0.004432, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00160118, 0.00512757, 0.0164203, 0.0525839, 0.168393, 0.539255]","[0.0005, 0.00160118, 0.00512757, 0.0164203, 0.0525839, 0.168393, 0.539255]","[0.3761318, 0.3816767, 0.3957416, 0.4264668, 0.4884742, 0.6195282, 0.9534556]","[0.1872673, 0.19254, 0.2063318, 0.2390271, 0.3188884, 0.5453162, 1.2568381]",0.4264668,0.2390271,A1,A1
sky130_fd_sc_hd__o311ai_0,"['A1', 'A2', 'A3', 'B1', 'C1', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.4812]",8.7584,(!A1&!A2&!A3)|(!B1)|(!C1),0.0006372847,"[0.001782, 0.001875, 0.001694, 0.001728, 0.001724, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.000985454, 0.00194224, 0.00382798, 0.0075446, 0.0148697, 0.0293069]","[0.0005, 0.000985454, 0.00194224, 0.00382798, 0.0075446, 0.0148697, 0.0293069]","[0.115869, 0.1227889, 0.1360795, 0.1614252, 0.2099563, 0.3035957, 0.4853478]","[0.2641576, 0.2812181, 0.3141146, 0.3782608, 0.5029369, 0.7461386, 1.2227265]",0.1614252,0.3782608,A1,A1
sky130_fd_sc_hd__o311ai_1,"['A1', 'A2', 'A3', 'B1', 'C1', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.476659]",8.7584,(!A1&!A2&!A3)|(!B1)|(!C1),0.001074271,"[0.002369, 0.002465, 0.002333, 0.002341, 0.002332, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00106153, 0.00225368, 0.00478468, 0.0101581, 0.0215663, 0.0457864]","[0.0005, 0.00106153, 0.00225368, 0.00478468, 0.0101581, 0.0215663, 0.0457864]","[0.0968767, 0.1016938, 0.1116457, 0.1317191, 0.1726977, 0.2571587, 0.4333038]","[0.2423707, 0.2545879, 0.282208, 0.337835, 0.454863, 0.6998072, 1.2170636]",0.1317191,0.337835,A1,A1
sky130_fd_sc_hd__o311ai_2,"['A1', 'A2', 'A3', 'B1', 'C1', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.497591]",16.2656,(!A1&!A2&!A3)|(!B1)|(!C1),0.001579503,"[0.004447, 0.004363, 0.004411, 0.004488, 0.004378, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00117076, 0.00274138, 0.00641901, 0.0150303, 0.0351939, 0.0824074]","[0.0005, 0.00117076, 0.00274138, 0.00641901, 0.0150303, 0.0351939, 0.0824074]","[0.1050116, 0.1087277, 0.1170276, 0.135646, 0.1768702, 0.2687215, 0.4785808]","[0.2585966, 0.2666287, 0.2868219, 0.3327782, 0.4376413, 0.6779259, 1.2362616]",0.135646,0.3327782,A1,A1
sky130_fd_sc_hd__o311ai_4,"['A1', 'A2', 'A3', 'B1', 'C1', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.496444]",26.2752,(!A1&!A2&!A3)|(!B1)|(!C1),0.003863469,"[0.008643, 0.008451, 0.008546, 0.008463, 0.008452, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00128316, 0.00329298, 0.00845081, 0.0216874, 0.0556566, 0.142832]","[0.0005, 0.00128316, 0.00329298, 0.00845081, 0.0216874, 0.0556566, 0.142832]","[0.0971735, 0.0996551, 0.1059203, 0.1206446, 0.156358, 0.2426682, 0.4544416]","[0.2672291, 0.2726407, 0.2882328, 0.3244467, 0.4172283, 0.6482208, 1.2343357]",0.1206446,0.3244467,B1,A1
sky130_fd_sc_hd__o31a_1,"['A1', 'A2', 'A3', 'B1', 'X']","['input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.505301]",8.7584,(A1&B1)|(A2&B1)|(A3&B1),0.002066099,"[0.002379, 0.002365, 0.002336, 0.002363, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00129258, 0.00334151, 0.00863831, 0.0223314, 0.05773, 0.149241]","[0.0005, 0.00129258, 0.00334151, 0.00863831, 0.0223314, 0.05773, 0.149241]","[0.2959527, 0.3039389, 0.3202689, 0.3510458, 0.4102077, 0.5320299, 0.8183597]","[0.1265103, 0.1338577, 0.1506686, 0.1897282, 0.2863414, 0.5334148, 1.1702951]",0.3510458,0.1897282,A1,A1
sky130_fd_sc_hd__o31a_2,"['A1', 'A2', 'A3', 'B1', 'X']","['input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.50468]",10.0096,(A1&B1)|(A2&B1)|(A3&B1),0.002523881,"[0.002368, 0.002356, 0.002323, 0.00234, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00144029, 0.00414884, 0.011951, 0.0344258, 0.0991659, 0.285654]","[0.0005, 0.00144029, 0.00414884, 0.011951, 0.0344258, 0.0991659, 0.285654]","[0.3465254, 0.3538056, 0.3703232, 0.4023283, 0.4630416, 0.585193, 0.8796797]","[0.1380017, 0.1438703, 0.1578663, 0.1908368, 0.2748543, 0.5110303, 1.1834245]",0.4023283,0.1908368,A1,A1
sky130_fd_sc_hd__o31a_4,"['A1', 'A2', 'A3', 'B1', 'X']","['input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.508793]",17.5168,(A1&B1)|(A2&B1)|(A3&B1),0.009733711,"[0.004375, 0.00479, 0.004253, 0.004573, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00160389, 0.00514492, 0.0165038, 0.0529404, 0.169821, 0.544749]","[0.0005, 0.00160389, 0.00514492, 0.0165038, 0.0529404, 0.169821, 0.544749]","[0.3537288, 0.3588706, 0.3721742, 0.4011925, 0.4600251, 0.5882868, 0.9214063]","[0.138147, 0.1423253, 0.1536229, 0.1819136, 0.2566563, 0.4821276, 1.1949378]",0.4011925,0.1819136,A1,A1
sky130_fd_sc_hd__o31ai_1,"['A1', 'A2', 'A3', 'B1', 'Y']","['input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.487286]",7.5072,(!A1&!A2&!A3)|(!B1),0.001699723,"[0.002304, 0.002525, 0.002479, 0.00233, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00106849, 0.00228333, 0.00487942, 0.0104272, 0.0222826, 0.0476174]","[0.0005, 0.00106849, 0.00228333, 0.00487942, 0.0104272, 0.0222826, 0.0476174]","[0.0756528, 0.07962, 0.0878568, 0.1035591, 0.1343362, 0.1977654, 0.3304072]","[0.2061366, 0.219143, 0.2457372, 0.3024596, 0.4212364, 0.6736705, 1.2096868]",0.1035591,0.3024596,A1,A1
sky130_fd_sc_hd__o31ai_2,"['A1', 'A2', 'A3', 'B1', 'Y']","['input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.491031]",12.512,(!A1&!A2&!A3)|(!B1),0.002599628,"[0.004455, 0.00437, 0.004316, 0.004404, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00116639, 0.00272092, 0.0063473, 0.0148068, 0.034541, 0.0805764]","[0.0005, 0.00116639, 0.00272092, 0.0063473, 0.0148068, 0.034541, 0.0805764]","[0.0743788, 0.0773615, 0.0835781, 0.0968249, 0.1247902, 0.1856759, 0.3226448]","[0.2214292, 0.2302647, 0.2509775, 0.2973795, 0.4035462, 0.6486722, 1.2154585]",0.0968249,0.2973795,A1,A1
sky130_fd_sc_hd__o31ai_4,"['A1', 'A2', 'A3', 'B1', 'Y']","['input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.504503]",21.2704,(!A1&!A2&!A3)|(!B1),0.003688486,"[0.008617, 0.008462, 0.008685, 0.008562, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00128588, 0.00330699, 0.0085048, 0.0218724, 0.0562506, 0.144663]","[0.0005, 0.00128588, 0.00330699, 0.0085048, 0.0218724, 0.0562506, 0.144663]","[0.0728026, 0.0749737, 0.0802183, 0.0918023, 0.1191032, 0.1833532, 0.3410767]","[0.2308355, 0.2365091, 0.252247, 0.2893402, 0.3846324, 0.6241305, 1.2345095]",0.0918023,0.2893402,A1,A1
sky130_fd_sc_hd__o32a_1,"['A1', 'A2', 'A3', 'B1', 'B2', 'X']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.49799]",10.0096,(A1&B1)|(A1&B2)|(A2&B1)|(A3&B1)|(A2&B2)|(A3&B2),0.001663203,"[0.002317, 0.002408, 0.002321, 0.002318, 0.002374, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00129389, 0.00334833, 0.00866477, 0.0224226, 0.058025, 0.150156]","[0.0005, 0.00129389, 0.00334833, 0.00866477, 0.0224226, 0.058025, 0.150156]","[0.3431056, 0.3519841, 0.3698555, 0.4034115, 0.4663602, 0.5955841, 0.8991948]","[0.1457845, 0.153398, 0.1704611, 0.2094509, 0.3046762, 0.5498822, 1.1857734]",0.4034115,0.2094509,A1,A1
sky130_fd_sc_hd__o32a_2,"['A1', 'A2', 'A3', 'B1', 'B2', 'X']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.50169]",11.2608,(A1&B1)|(A1&B2)|(A2&B1)|(A3&B1)|(A2&B2)|(A3&B2),0.002382935,"[0.002351, 0.002296, 0.002295, 0.002276, 0.002301, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00145234, 0.00421858, 0.0122536, 0.0355929, 0.103386, 0.300303]","[0.0005, 0.00145234, 0.00421858, 0.0122536, 0.0355929, 0.103386, 0.300303]","[0.3842929, 0.3928173, 0.4111595, 0.4455566, 0.5098544, 0.6390208, 0.9527329]","[0.1477561, 0.153973, 0.1683761, 0.2015755, 0.2856897, 0.5212223, 1.2060928]",0.4455566,0.2015755,A1,A1
sky130_fd_sc_hd__o32a_4,"['A1', 'A2', 'A3', 'B1', 'B2', 'X']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.503363]",22.5216,(A1&B1)|(A1&B2)|(A2&B1)|(A3&B1)|(A2&B2)|(A3&B2),0.006727804,"[0.004351, 0.004245, 0.004294, 0.004239, 0.004217, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00160968, 0.00518212, 0.0166831, 0.0537087, 0.172907, 0.55665]","[0.0005, 0.00160968, 0.00518212, 0.0166831, 0.0537087, 0.172907, 0.55665]","[0.3797618, 0.3850454, 0.3994484, 0.4307207, 0.4941276, 0.6298845, 0.9810073]","[0.1671702, 0.1715728, 0.1834578, 0.2128964, 0.2889281, 0.5153538, 1.2333328]",0.4307207,0.2128964,A1,A1
sky130_fd_sc_hd__o32ai_1,"['A1', 'A2', 'A3', 'B1', 'B2', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.495367]",8.7584,(!A1&!A2&!A3)|(!B1&!B2),0.001088,"[0.002314, 0.0024, 0.002288, 0.002349, 0.002384, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00106504, 0.0022686, 0.00483228, 0.0102931, 0.021925, 0.0467019]","[0.0005, 0.00106504, 0.0022686, 0.00483228, 0.0102931, 0.021925, 0.0467019]","[0.0884653, 0.0922636, 0.1001788, 0.115743, 0.1472645, 0.2119728, 0.3465448]","[0.2382785, 0.2508334, 0.2768954, 0.3333758, 0.4528401, 0.703964, 1.2352159]",0.115743,0.3333758,A1,A1
sky130_fd_sc_hd__o32ai_2,"['A1', 'A2', 'A3', 'B1', 'B2', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.503678]",16.2656,(!A1&!A2&!A3)|(!B1&!B2),0.003145714,"[0.00446, 0.004319, 0.00438, 0.00438, 0.004241, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00118547, 0.00281067, 0.00666394, 0.0157998, 0.0374603, 0.0888161]","[0.0005, 0.00118547, 0.00281067, 0.00666394, 0.0157998, 0.0374603, 0.0888161]","[0.0930924, 0.0956821, 0.1014706, 0.114657, 0.1437337, 0.2092742, 0.3593822]","[0.2431054, 0.2507242, 0.2689666, 0.3139662, 0.4181753, 0.6621344, 1.2352626]",0.114657,0.3139662,A1,A1
sky130_fd_sc_hd__o32ai_4,"['A1', 'A2', 'A3', 'B1', 'B2', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.510165]",27.5264,(!A1&!A2&!A3)|(!B1&!B2),0.004250069,"[0.008659, 0.008252, 0.008467, 0.00838, 0.008306, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.0012991, 0.00337533, 0.00876979, 0.0227857, 0.0592019, 0.153819]","[0.0005, 0.0012991, 0.00337533, 0.00876979, 0.0227857, 0.0592019, 0.153819]","[0.0948407, 0.0966748, 0.101126, 0.1126693, 0.140108, 0.2073085, 0.3745437]","[0.2591881, 0.2644198, 0.277936, 0.3132827, 0.404716, 0.6390204, 1.2405967]",0.1126693,0.3132827,A1,A1
sky130_fd_sc_hd__o41a_1,"['A1', 'A2', 'A3', 'A4', 'B1', 'X']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.506594]",11.2608,(A1&B1)|(A2&B1)|(A3&B1)|(A4&B1),0.001373468,"[0.002315, 0.002398, 0.002389, 0.002425, 0.002395, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00128992, 0.00332779, 0.00858516, 0.0221483, 0.0571391, 0.14741]","[0.0005, 0.00128992, 0.00332779, 0.00858516, 0.0221483, 0.0571391, 0.14741]","[0.4115558, 0.4208409, 0.4400976, 0.4769275, 0.5473397, 0.6875466, 1.0043157]","[0.1386726, 0.1465114, 0.1645608, 0.2061503, 0.3066413, 0.5573046, 1.1999546]",0.4769275,0.2061503,A1,A1
sky130_fd_sc_hd__o41a_2,"['A1', 'A2', 'A3', 'A4', 'B1', 'X']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.504312]",12.512,(A1&B1)|(A2&B1)|(A3&B1)|(A4&B1),0.00273575,"[0.00237, 0.00239, 0.00239, 0.002305, 0.002319, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00145673, 0.00424415, 0.0123652, 0.0360256, 0.104959, 0.305796]","[0.0005, 0.00145673, 0.00424415, 0.0123652, 0.0360256, 0.104959, 0.305796]","[0.4792619, 0.4888827, 0.5098318, 0.549672, 0.6238425, 0.7711345, 1.1135611]","[0.1428396, 0.1492351, 0.1642246, 0.1985447, 0.2844685, 0.5228316, 1.2083539]",0.549672,0.1985447,A1,A1
sky130_fd_sc_hd__o41a_4,"['A1', 'A2', 'A3', 'A4', 'B1', 'X']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.503264]",21.2704,(A1&B1)|(A2&B1)|(A3&B1)|(A4&B1),0.006915316,"[0.004465, 0.004462, 0.004192, 0.004208, 0.004447, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00160389, 0.00514492, 0.0165038, 0.0529404, 0.169821, 0.544749]","[0.0005, 0.00160389, 0.00514492, 0.0165038, 0.0529404, 0.169821, 0.544749]","[0.4870039, 0.4930262, 0.5084254, 0.5424898, 0.6109259, 0.7538081, 1.1037488]","[0.1510106, 0.1555515, 0.1676887, 0.1979555, 0.2761217, 0.5059154, 1.2250447]",0.5424898,0.1979555,A1,A1
sky130_fd_sc_hd__o41ai_1,"['A1', 'A2', 'A3', 'A4', 'B1', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.480629]",8.7584,(!A1&!A2&!A3&!A4)|(!B1),0.001393058,"[0.002329, 0.002419, 0.002407, 0.00238, 0.002288, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00100958, 0.00203851, 0.0041161, 0.00831108, 0.0167814, 0.0338845]","[0.0005, 0.00100958, 0.00203851, 0.0041161, 0.00831108, 0.0167814, 0.0338845]","[0.0781641, 0.082366, 0.0898706, 0.1039819, 0.1298313, 0.1796232, 0.2762097]","[0.297645, 0.3134427, 0.3441279, 0.4071494, 0.5314859, 0.7791859, 1.2753405]",0.1039819,0.4071494,A1,A1
sky130_fd_sc_hd__o41ai_2,"['A1', 'A2', 'A3', 'A4', 'B1', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.483776]",16.2656,(!A1&!A2&!A3&!A4)|(!B1),0.00474942,"[0.004427, 0.004297, 0.004323, 0.004331, 0.004346, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00111733, 0.00249687, 0.00557969, 0.0124688, 0.0278636, 0.0622658]","[0.0005, 0.00111733, 0.00249687, 0.00557969, 0.0124688, 0.0278636, 0.0622658]","[0.0788483, 0.0817881, 0.0881975, 0.1007692, 0.1262338, 0.1794777, 0.2919146]","[0.3058245, 0.3147163, 0.3387601, 0.3891069, 0.4990109, 0.7404989, 1.2750695]",0.1007692,0.3891069,A1,A1
sky130_fd_sc_hd__o41ai_4,"['A1', 'A2', 'A3', 'A4', 'B1', 'Y']","['input', 'input', 'input', 'input', 'input', 'output']","[1.5, 1.5, 1.5, 1.5, 1.5, 1.494892]",27.5264,(!A1&!A2&!A3&!A4)|(!B1),0.009752959,"[0.00864, 0.008413, 0.008363, 0.008405, 0.00865, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00122655, 0.00300884, 0.00738098, 0.0181063, 0.0444164, 0.108958]","[0.0005, 0.00122655, 0.00300884, 0.00738098, 0.0181063, 0.0444164, 0.108958]","[0.082881, 0.0849953, 0.0898961, 0.1003802, 0.1241868, 0.1782309, 0.3045288]","[0.3260999, 0.331991, 0.3505796, 0.3911735, 0.4894476, 0.7250353, 1.2970159]",0.1003802,0.3911735,A2,A1
sky130_fd_sc_hd__or2_0,"['A', 'B', 'X']","['input', 'input', 'output']","[1.5, 1.5, 1.500387]",6.256,(A)|(B),0.001256358,"[0.001533, 0.001486, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00121058, 0.002931, 0.00709641, 0.0171815, 0.0415991, 0.100718]","[0.0005, 0.00121058, 0.002931, 0.00709641, 0.0171815, 0.0415991, 0.100718]","[0.2159359, 0.2251389, 0.2434132, 0.2769908, 0.3414956, 0.4783965, 0.7999852]","[0.0995399, 0.1077896, 0.1262558, 0.1694715, 0.2733658, 0.5224394, 1.1256217]",0.2769908,0.1694715,A,A
sky130_fd_sc_hd__or2_1,"['A', 'B', 'X']","['input', 'input', 'output']","[1.5, 1.5, 1.503933]",6.256,(A)|(B),0.001849109,"[0.001471, 0.00146, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00131413, 0.00345385, 0.00907758, 0.0238581, 0.0627052, 0.164805]","[0.0005, 0.00131413, 0.00345385, 0.00907758, 0.0238581, 0.0627052, 0.164805]","[0.2288256, 0.2369827, 0.2537751, 0.2864597, 0.3498697, 0.4875034, 0.830316]","[0.1000667, 0.1061938, 0.1209573, 0.1571134, 0.2505297, 0.4949939, 1.1370527]",0.2864597,0.1571134,A,A
sky130_fd_sc_hd__or2_2,"['A', 'B', 'X']","['input', 'input', 'output']","[1.5, 1.5, 1.508913]",6.256,(A)|(B),0.002404548,"[0.001492, 0.001408, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.0014516, 0.00421429, 0.0122349, 0.0355205, 0.103123, 0.299387]","[0.0005, 0.0014516, 0.00421429, 0.0122349, 0.0355205, 0.103123, 0.299387]","[0.2984449, 0.3062414, 0.3238166, 0.3586846, 0.4240831, 0.5575783, 0.886086]","[0.1134161, 0.1184156, 0.1305631, 0.1604561, 0.2414606, 0.4747392, 1.1515161]",0.3586846,0.1604561,A,A
sky130_fd_sc_hd__or2_4,"['A', 'B', 'X']","['input', 'input', 'output']","[1.5, 1.5, 1.508243]",8.7584,(A)|(B),0.00333707,"[0.00241, 0.002367, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00158871, 0.00504799, 0.0160396, 0.0509644, 0.161935, 0.514536]","[0.0005, 0.00158871, 0.00504799, 0.0160396, 0.0509644, 0.161935, 0.514536]","[0.2581295, 0.2627427, 0.2745648, 0.3008716, 0.3541238, 0.4684144, 0.7734041]","[0.1220859, 0.1255382, 0.1351539, 0.1604682, 0.233052, 0.4588213, 1.1705484]",0.3008716,0.1604682,A,A
sky130_fd_sc_hd__or2b_1,"['A', 'B_N', 'X']","['input', 'input', 'output']","[1.5, 1.5, 1.504848]",7.5072,(A)|(!B_N),0.003575331,"[0.00173, 0.001418, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00132014, 0.00348554, 0.00920279, 0.0242979, 0.0641533, 0.169383]","[0.0005, 0.00132014, 0.00348554, 0.00920279, 0.0242979, 0.0641533, 0.169383]","[0.2228337, 0.2311076, 0.2486572, 0.2816886, 0.3456461, 0.4850856, 0.8362559]","[0.1626621, 0.1687704, 0.1834191, 0.2197683, 0.313109, 0.5599447, 1.2024202]",0.2816886,0.2197683,A,B_N
sky130_fd_sc_hd__or2b_2,"['A', 'B_N', 'X']","['input', 'input', 'output']","[1.5, 1.5, 1.504963]",8.7584,(A)|(!B_N),0.003727983,"[0.001706, 0.001422, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00146178, 0.00427359, 0.0124941, 0.0365272, 0.106789, 0.312205]","[0.0005, 0.00146178, 0.00427359, 0.0124941, 0.0365272, 0.106789, 0.312205]","[0.2927391, 0.3006695, 0.3184939, 0.3536094, 0.4199133, 0.554444, 0.8904374]","[0.1750844, 0.1800498, 0.1920618, 0.2216788, 0.3024468, 0.53678, 1.216141]",0.3536094,0.2216788,A,B_N
sky130_fd_sc_hd__or2b_4,"['A', 'B_N', 'X']","['input', 'input', 'output']","[1.5, 1.5, 1.505801]",11.2608,(A)|(!B_N),0.004801668,"[0.002474, 0.001569, 'Not Available']","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.01, 0.0230506, 0.0531329, 0.122474, 0.282311, 0.650743, 1.5]","[0.0005, 0.00158918, 0.00505098, 0.0160538, 0.0510249, 0.162175, 0.515452]","[0.0005, 0.00158918, 0.00505098, 0.0160538, 0.0510249, 0.162175, 0.515452]","[0.2632415, 0.2679202, 0.2798348, 0.3062899, 0.3597145, 0.4735374, 0.7764629]","[0.2155175, 0.2191262, 0.2289049, 0.2545372, 0.3275533, 0.5535188, 1.2669671]",0.3062899,0.2545372,B_N,B_N
